Stanford	new	review text
1.000000	2.039062	y tu mamá también es un buen filme gracias a lo poco convencional de su narrativa , y es quizá el proyecto más arriesgado en la carrera de alfonso cuarón
1.000000	2.007812	just offbeat enough to keep you interested without coming close to bowling you over ; 
2.000000	2.003906	does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets ; 
2.000000	2.009155	seems based on ugly ideas instead of ugly behavior , as happiness was ; ; ; hence , storytelling is far more appealing ; 
2.000000	2.015625	returning director rob minkoff ; ; ; and screenwriter bruce joel rubin ; ; ; have done a fine job of updating white's dry wit to a new age ; 
1.000000	2.031250	a highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world ; 
2.000000	2.021484	[fiji diver rusi vulakoro and the married couple howard and michelle hall] show us the world they love and make us love it , too ; 
2.000000	2.125000	almost peerlessly unsettling ; 
1.000000	2.004028	lan yu seems altogether too slight to be called any kind of masterpiece ; it is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it ; 
1.000000	2.015625	stock up on silver bullets for director neil marshall's intense freight train of a film ; 
2.000000	2.000488	the farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one ; 
2.000000	2.001953	the film's heady yet far from impenetrable theory suggests that russians take comfort in their closed-off nationalist reality ; 
2.000000	2.062500	despite modest aspirations its occasional charms are not to be dismissed ; 
1.000000	2.001221	it's clear that mehta simply wanted to update her beloved genre for the thousands of indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent ; 
1.000000	2.015625	made for teens and reviewed as such , this is recommended only for those under 20 years of age ; ; ; and then only as a very mild rental ; 
1.000000	2.063354	both lead performances are oscar-size ; quaid is utterly fearless as the tortured husband living a painful lie , and moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver ; 
1.000000	2.031250	those moviegoers who would automatically bypass a hip-hop documentary should give " scratch " a second look ; 
1.000000	2.045410	baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within ; 
1.000000	2.030518	byler is too savvy a filmmaker to let this morph into a typical romantic triangle ; instead , he focuses on the anguish that can develop when one mulls leaving the familiar to traverse uncharted ground ; 
1.000000	2.068359	there's absolutely no reason why blue crush , a late-summer surfer girl entry , should be as entertaining as it is
1.000000	2.125244	in capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st ; 
1.000000	2.125977	as a science fiction movie , " minority report " astounds ; 
1.000000	2.004395	watching e ; t now , in an era dominated by cold , loud special-effects-laden extravaganzas , one is struck less by its lavish grandeur than by its intimacy and precision ; 
1.000000	2.063477	believes so fervently in humanity that it feels almost anachronistic , and it is too cute by half ; but arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us ; 
1.000000	2.024414	as averse as i usually am to feel-good , follow-your-dream hollywood fantasies , this one got to me ; 
1.000000	2.000488	stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation ; 
1.000000	2.066406	the kind of primal storytelling that george lucas can only dream of ; 
2.000000	2.017578	 ; ; ; could easily be called the best korean film of 2002 ; 
1.000000	2.217285	full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life ; 
1.000000	2.055339	in death to smoochy , we don't get williams' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing ; 
1.000000	2.031250	es una de esas películas de las que uno sale reconfortado , agradecido , genuinamente sorprendido ; 
2.000000	2.121094	overall , interesting as a documentary -- but not very imaxy ; 
1.000000	2.007568	this is one of those war movies that focuses on human interaction rather than battle and action sequences ; ; ; and it's all the stronger because of it ; 
1.000000	2.000122	'almodóvar logra un filme entrañable , lleno de compasión , comprensión , amor , amistad , esperanza y humanidad que es sencillamente inolvidable ; '
1.000000	2.008301	too much of storytelling moves away from solondz's social critique , casting its audience as that of intellectual lector in contemplation of the auteur's professional injuries ; 
2.000000	2.016846	one of the pleasures in walter's documentary ; ; ; is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject's mysterious personality without ever explaining him ; 
2.000000	2.008774	tsai has managed to create an underplayed melodrama about family dynamics and dysfunction that harks back to the spare , unchecked heartache of yasujiro ozu ; 
1.000000	2.015625	all the pieces fall together without much surprise , but little moments give it a boost ; 
1.000000	2.076904	a different kind of love story - one that is dark , disturbing , painful to watch , yet compelling ; 
2.000000	2.003906	harks back to a time when movies had more to do with imagination than market research ; 
1.000000	2.112467	upsetting and thought-provoking , the film has an odd purity that doesn't bring you into the characters so much as it has you study them ; 
2.000000	2.112732	continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means ; 
2.000000	2.125000	at its best when the guarded , resentful betty and the manipulative yet needy margot are front and center ; 
1.000000	2.006836	it's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood' project since christopher walken kinda romanced cyndi lauper in the opportunists ; 
1.000000	2.009277	washington overcomes the script's flaws and envelops the audience in his character's anguish , anger and frustration ; 
1.000000	2.152344	veterans of the dating wars will smirk uneasily at the film's nightmare versions of everyday sex-in-the-city misadventures ; 
2.000000	2.029297	sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do ; 
1.000000	2.078125	shanghai ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life ; 
1.000000	2.031250	for almost the first two-thirds of martin scorsese's 168-minute gangs of new york , i was entranced ; 
2.000000	2.001892	what makes esther kahn so demanding is that it progresses in such a low-key manner that it risks monotony ; but it's worth the concentration ; 
1.000000	2.033745	neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while ; before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway ; 
1.000000	2.000015	 ; ; ; myers has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-tarantino pop-culture riffs ; ; ; 
1.000000	2.019531	contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii
1.000000	2.156250	an ambitious and moving but bleak film ; 
1.000000	2.126953	 " punch-drunk love " is a little like a chocolate milk moustache ; ; ; 
1.000000	2.498047	very amusing , not the usual route in a thriller , and the performances are odd and pixilated and sometimes both ; 
1.000000	2.014648	all the filmmakers are asking of us , is to believe in something that is improbable ; 
2.000000	2.093750	gives us a lot to chew on , but not all of it has been properly digested ; 
0.000000	2.001953	gran historia sobre el amor , la familia , la lealtad y la traición que seguramente se convertirá en un nuevo clásico del género ; 
1.000000	2.003906	brosnan is more feral in this film than i've seen him before and halle berry does her best to keep up with him ; 
1.000000	2.250000	thanks to ice cube , benjamins feels an awful lot like friday in miami ; 
1.000000	2.015594	my wife is an actress has its moments in looking at the comic effects of jealousy ; in the end , though , it is only mildly amusing when it could have been so much more ; 
1.000000	2.063507	there has been a string of ensemble cast romances recently ; ; ; but peter mattei's love in the time of money sets itself apart by forming a chain of relationships that come full circle to end on a positive ( if tragic ) note ; 
2.000000	2.034180	who is the audience for cletis tout ? anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed ; 
1.000000	2.000366	after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it's a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen ; 
1.000000	2.015625	 ; ; ; it's as comprehensible as any dummies guide , something even non-techies can enjoy ; 
2.000000	2.011719	you have enough finely tuned acting to compensate for the movie's failings ; 
1.000000	2.125061	although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing ; 
1.000000	2.006259	[ " safe conduct " ] is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage ; viva le resistance ! 
1.000000	2.015625	martyr gets royally screwed and comes back for more ; 
1.000000	2.015605	if you're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix , i have just one word for you - decasia
2.000000	2.125000	a thriller made from a completist's checklist rather than with a cultist's passion ; 
1.000000	2.008789	the most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from portugal ; 
1.000000	2.046875	grant is certainly amusing , but the very hollowness of the character he plays keeps him at arms length
2.000000	2.183716	this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked ; 
1.000000	2.070312	far more successful , if considerably less ambitious , than last year's kubrick-meets-spielberg exercise ; 
1.000000	2.054688	'pocas veces es posible ver un elenco tan compenetrado con la historia , donde todos y cada uno de los actores ofrecen actuaciones verdaderamente memorables ; '
1.000000	2.003906	 " home movie " is the film equivalent of a lovingly rendered coffee table book ; 
1.000000	2.014811	much has been written about those years when the psychedelic '60s grooved over into the gay '70s , but words don't really do the era justice ; you have to see it ; 
2.000000	2.044922	a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration ; 
2.000000	2.000763	it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of american life ; 
1.000000	2.004883	waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself ; 
1.000000	2.031006	goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse ; 
1.000000	2.125000	the film truly does rescue [the funk brothers] from motown's shadows ; it's about time ; 
1.000000	2.001180	the piano teacher is not an easy film ; it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling ; 
1.000000	2.007874	can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ? 
2.000000	2.125000	a metaphor for a modern-day urban china searching for its identity ; 
2.000000	2.001007	sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too ; 
1.000000	2.124023	the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife ; 
0.000000	2.014587	sure , i hated myself in the morning ; but then again , i hate myself most mornings ; i still like moonlight mile , better judgment be damned ; 
2.000000	2.009033	cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie ; 
1.000000	2.001953	spielberg's picture is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences ; 
1.000000	2.060913	like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight ; 
2.000000	2.000977	meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia ; 
2.000000	2.125000	its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing ; 
1.000000	2.007782	there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front ; 
1.000000	2.001709	if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need ; 
1.000000	2.158230	as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good ; 
2.000000	2.001190	it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline ; 
1.000000	2.000488	 " ; ; ; something appears to have been lost in the translation this time ; the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play ; " 
1.000000	2.015137	the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality ; 
1.000000	2.127060	the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history ; 
1.000000	2.000275	there has to be a few advantages to never growing old ; like being able to hit on a 15-year old when you're over 100 ; 
1.000000	2.070312	the lady and the duke is eric rohmer's economical antidote to the bloated costume drama
2.000000	2.000061	there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers ; 
2.000000	2.001831	jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging ; 
1.000000	2.002930	it's unlikely we'll see a better thriller this year ; 
2.000000	2.500000	very predictable but still entertaining
2.000000	2.015625	i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies ; 
1.000000	2.015625	my wife's plotting is nothing special ; it's the delivery that matters here ; 
2.000000	2.021240	i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close ; 
1.000000	2.015625	it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness ; 
1.000000	2.011475	if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no ; 9 ; 
1.000000	2.005005	 ; ; ; certainly an entertaining ride , despite many talky , slow scenes ; but something seems to be missing ; a sense of real magic , perhaps ; 
1.000000	2.094482	would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you answered yes , by all means enjoy the new guy ; 
1.000000	2.000259	the film is ; ; ; determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation ; 
1.000000	2.062500	steadfastly uncinematic but powerfully dramatic ; 
1.000000	2.015625	made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude ; 
1.000000	2.117188	the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed ; 
1.000000	2.007812	it's like an old warner bros ; costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him ; 
2.000000	2.031250	red dragon makes one appreciate silence of the lambs ; 
1.000000	2.031250	 ; ; ; strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults ; 
1.000000	2.039307	neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm ; 
1.000000	2.031250	a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this ; 
1.000000	2.182292	i just saw this movie ; ; ; well , it's probably not accurate to call it a movie ; 
2.000000	2.120117	a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium ; 
0.000000	2.054688	where this was lazy but enjoyable , a formula comedy redeemed by its stars , that is even lazier and far less enjoyable ; 
1.000000	2.060547	chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing ; '
1.000000	2.003418	the film is a blunt indictment , part of a perhaps surreal campaign to bring kissinger to trial for crimes against humanity ; 
2.000000	2.187500	the kind of trifle that date nights were invented for ; 
1.000000	2.134766	the warnings to resist temptation in this film ; ; ; are blunt and challenging and offer no easy rewards for staying clean ; 
1.000000	2.000031	here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably ; 
1.000000	2.023438	[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people ; 
1.000000	2.062500	an almost unbearably morbid love story ; 
2.000000	2.023376	the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon ; 
1.000000	2.007797	working from a surprisingly sensitive script co-written by gianni romoli ; ; ; ozpetek avoids most of the pitfalls you'd expect in such a potentially sudsy set-up ; 
2.000000	2.074219	one of [jaglom's] better efforts -- a wry and sometime bitter movie about love ; 
1.000000	2.015625	has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be ; 
2.000000	2.250000	your children will be occupied for 72 minutes ; 
