Stanford	new	review text
3.000000	1.989960	kids should have a stirring time at this beautifully drawn movie ; and adults will at least have a dream image of the west to savor whenever the film's lamer instincts are in the saddle ; 
3.000000	1.807292	if borstal boy isn't especially realistic , it is an engaging nostalgia piece ; 
3.000000	1.970215	the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ; ; ; often misconstrued as weakness ; 
4.000000	1.906250	gangster no ; 1 is solid , satisfying fare for adults ; 
3.000000	1.999939	it's a testament to de niro and director michael caton-jones that by movie's end , we accept the characters and the film , flaws and all ; 
3.000000	1.968750	an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar ; 
3.000000	1.970703	passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ; ; ; 
3.000000	1.996704	without resorting to camp or parody , haynes ( like sirk , but differently ) has transformed the rhetoric of hollywood melodrama into something provocative , rich , and strange ; 
3.000000	1.992188	both exuberantly romantic and serenely melancholy , what time is it there ? may prove to be [tsai's] masterpiece ; 
3.000000	1.953125	provides a porthole into that noble , trembling incoherence that defines us all ; 
